chrom	start	end	GC
chr19	25500000	25600000	0.39232
chr19	25600000	25700000	0.39212
chr19	25700000	25800000	0.39197
chr19	25800000	25900000	0.39173
chr19	25900000	26000000	0.39239
chr19	26000000	26100000	0.39176
chr19	26100000	26200000	0.39177
chr19	26200000	26300000	0.39244
chr19	26300000	26400000	0.3922
chr19	26400000	26500000	0.39279
chr19	26500000	26600000	0.39211
chr19	26600000	26700000	0.39249
chr19	26700000	26800000	0.39252
chr19	26800000	26900000	0.39243
chr19	26900000	27000000	0.39252
chr19	27000000	27100000	0.39228
chr19	27100000	27200000	0.3926095472852521
chr19	27200000	27300000	0.3695328620234753
chr19	27300000	27400000	0.36454
chr19	27400000	27500000	0.36301
chr19	27500000	27600000	0.36634
chr19	27600000	27700000	0.40505
chr19	27700000	27800000	0.42752
chr19	27800000	27900000	0.42873
chr19	27900000	28000000	0.39846
chr19	28000000	28100000	0.42827
chr19	28100000	28200000	0.42093
chr19	28200000	28300000	0.42699
chr19	28300000	28400000	0.42985
chr19	28400000	28500000	0.45105
chr19	28500000	28600000	0.43913
chr19	28600000	28700000	0.41138
chr19	28700000	28800000	0.38914
chr19	28800000	28900000	0.4467
chr19	28900000	29000000	0.45421
chr19	29000000	29100000	0.48114
chr19	29100000	29200000	0.4413
chr19	29200000	29300000	0.45207
chr19	29300000	29400000	0.45544
chr19	29400000	29500000	0.48778
chr19	29500000	29600000	0.51214
chr19	29600000	29700000	0.50334
chr19	29700000	29800000	0.50127
chr19	29800000	29900000	0.49853
chr19	29900000	30000000	0.40951
chr19	30000000	30100000	0.43763
chr19	30100000	30200000	0.47128
chr19	30200000	30300000	0.46846
chr19	30300000	30400000	0.47489
chr19	30400000	30500000	0.45994
chr19	30500000	30600000	0.46811
chr19	30600000	30700000	0.45489
chr19	30700000	30800000	0.4465
chr19	30800000	30900000	0.44004
chr19	30900000	31000000	0.40983
chr19	31000000	31100000	0.4261
chr19	31100000	31200000	0.4375
chr19	31200000	31300000	0.44836
chr19	31300000	31400000	0.47427
chr19	31400000	31500000	0.418
chr19	31500000	31600000	0.44714
chr19	31600000	31700000	0.43785
chr19	31700000	31800000	0.41714
chr19	31800000	31900000	0.41401
chr19	31900000	32000000	0.42201
chr19	32000000	32100000	0.45238
chr19	32100000	32200000	0.43189
chr19	32200000	32300000	0.4421
chr19	32300000	32400000	0.42412
chr19	32400000	32500000	0.41176
chr19	32500000	32600000	0.43182
chr19	32600000	32700000	0.48815
chr19	32700000	32800000	0.44585
chr19	32800000	32900000	0.46184
chr19	32900000	33000000	0.46434
chr19	33000000	33100000	0.482
chr19	33100000	33200000	0.48587
chr19	33200000	33300000	0.56399
chr19	33300000	33400000	0.47821
chr19	33400000	33500000	0.52369
chr19	33500000	33600000	0.49924
chr19	33600000	33700000	0.48924
chr19	33700000	33800000	0.52613
chr19	33800000	33900000	0.46991
chr19	33900000	34000000	0.43731
chr19	34000000	34100000	0.43121
chr19	34100000	34200000	0.43684
chr19	34200000	34300000	0.44057
chr19	34300000	34400000	0.48563
chr19	34400000	34500000	0.46311
chr19	34500000	34600000	0.45479
chr19	34600000	34700000	0.41317
chr19	34700000	34800000	0.42224
chr19	34800000	34900000	0.42864
chr19	34900000	35000000	0.45036
chr19	35000000	35100000	0.53812
chr19	35100000	35200000	0.50103
chr19	35200000	35300000	0.50834
chr19	35300000	35400000	0.496
chr19	35400000	35500000	0.4786
chr19	35500000	35600000	0.5199
chr19	35600000	35700000	0.51088
chr19	35700000	35800000	0.56699
chr19	35800000	35900000	0.52028
chr19	35900000	36000000	0.51717
chr19	36000000	36100000	0.51206
chr19	36100000	36200000	0.50802
chr19	36200000	36300000	0.52318
chr19	36300000	36400000	0.45311
chr19	36400000	36500000	0.42861
chr19	36500000	36600000	0.41183
chr19	36600000	36700000	0.41915
chr19	36700000	36800000	0.42382
chr19	36800000	36900000	0.40358
chr19	36900000	37000000	0.40119
chr19	37000000	37100000	0.42373
chr19	37100000	37200000	0.41066
chr19	37200000	37300000	0.49388
chr19	37300000	37400000	0.44154
chr19	37400000	37500000	0.39847
chr19	37500000	37600000	0.42058
chr19	37600000	37700000	0.40806
chr19	37700000	37800000	0.41023
chr19	37800000	37900000	0.44465
chr19	37900000	38000000	0.47687
chr19	38000000	38100000	0.49197
chr19	38100000	38200000	0.51926
chr19	38200000	38300000	0.52859
chr19	38300000	38400000	0.5384
chr19	38400000	38500000	0.52283
chr19	38500000	38600000	0.51663
chr19	38600000	38700000	0.50526
chr19	38700000	38800000	0.53778
chr19	38800000	38900000	0.51822
chr19	38900000	39000000	0.50305
chr19	39000000	39100000	0.4801
chr19	39100000	39200000	0.53662
chr19	39200000	39300000	0.48653
chr19	39300000	39400000	0.51252
chr19	39400000	39500000	0.53254
chr19	39500000	39600000	0.45155
chr19	39600000	39700000	0.41731
chr19	39700000	39800000	0.41741
chr19	39800000	39900000	0.50014
chr19	39900000	40000000	0.4612
chr19	40000000	40100000	0.3846
chr19	40100000	40200000	0.45752
chr19	40200000	40300000	0.52448
chr19	40300000	40400000	0.51284
chr19	40400000	40500000	0.51252
chr19	40500000	40600000	0.52117
chr19	40600000	40700000	0.52789
chr19	40700000	40800000	0.51778
chr19	40800000	40900000	0.48376
chr19	40900000	41000000	0.45263
chr19	41000000	41100000	0.44948
chr19	41100000	41200000	0.49196
chr19	41200000	41300000	0.49469
chr19	41300000	41400000	0.52198
chr19	41400000	41500000	0.48409
chr19	41500000	41600000	0.44243
chr19	41600000	41700000	0.45459
chr19	41700000	41800000	0.4644
chr19	41800000	41900000	0.50692
chr19	41900000	42000000	0.56777
chr19	42000000	42100000	0.51857
chr19	42100000	42200000	0.51312
chr19	42200000	42300000	0.55985
chr19	42300000	42400000	0.54494
chr19	42400000	42500000	0.47233
chr19	42500000	42600000	0.46004
chr19	42600000	42700000	0.42904
chr19	42700000	42800000	0.42707
chr19	42800000	42900000	0.43168
chr19	42900000	43000000	0.43094
chr19	43000000	43100000	0.42513
chr19	43100000	43200000	0.42073
chr19	43200000	43300000	0.42611
chr19	43300000	43400000	0.48011
chr19	43400000	43500000	0.47777
chr19	43500000	43600000	0.50914
chr19	43600000	43700000	0.50445
chr19	43700000	43800000	0.50328
chr19	43800000	43900000	0.39227
chr19	43900000	44000000	0.40363
chr19	44000000	44100000	0.41164
chr19	44100000	44200000	0.40181
chr19	44200000	44300000	0.3976
chr19	44300000	44400000	0.38565
chr19	44400000	44500000	0.43259
chr19	44500000	44600000	0.45303
chr19	44600000	44700000	0.48458
chr19	44700000	44800000	0.52353
chr19	44800000	44900000	0.53264
chr19	44900000	45000000	0.53039
chr19	45000000	45100000	0.52963
chr19	45100000	45200000	0.55544
chr19	45200000	45300000	0.51805
chr19	45300000	45400000	0.53451
chr19	45400000	45500000	0.52579
chr19	45500000	45600000	0.5057
chr19	45600000	45700000	0.5289
chr19	45700000	45800000	0.53573
chr19	45800000	45900000	0.52944
chr19	45900000	46000000	0.50415
chr19	46000000	46100000	0.45034
chr19	46100000	46200000	0.43698
chr19	46200000	46300000	0.47363
chr19	46300000	46400000	0.50118
chr19	46400000	46500000	0.50023
chr19	46500000	46600000	0.46142
chr19	46600000	46700000	0.53151
chr19	46700000	46800000	0.53272
chr19	46800000	46900000	0.48095
chr19	46900000	47000000	0.46605
chr19	47000000	47100000	0.53554
chr19	47100000	47200000	0.47292
chr19	47200000	47300000	0.5276
chr19	47300000	47400000	0.50977
chr19	47400000	47500000	0.54566
chr19	47500000	47600000	0.49167
chr19	47600000	47700000	0.51631
chr19	47700000	47800000	0.52234
chr19	47800000	47900000	0.48464
chr19	47900000	48000000	0.43972
chr19	48000000	48100000	0.46662
chr19	48100000	48200000	0.50727
chr19	48200000	48300000	0.45051
chr19	48300000	48400000	0.53184
chr19	48400000	48500000	0.54316
chr19	48500000	48600000	0.51648
chr19	48600000	48700000	0.54515
chr19	48700000	48800000	0.52651
chr19	48800000	48900000	0.51846
chr19	48900000	49000000	0.52545
chr19	49000000	49100000	0.5486
chr19	49100000	49200000	0.53871
chr19	49200000	49300000	0.4622
chr19	49300000	49400000	0.49379
chr19	49400000	49500000	0.54979
chr19	49500000	49600000	0.53039
chr19	49600000	49700000	0.55189
chr19	49700000	49800000	0.51743
chr19	49800000	49900000	0.56549
chr19	49900000	50000000	0.51769
chr19	50000000	50100000	0.48611
chr19	50100000	50200000	0.47539
chr19	50200000	50300000	0.51274
chr19	50300000	50400000	0.52531
chr19	50400000	50500000	0.55545
chr19	50500000	50600000	0.53794
chr19	50600000	50700000	0.52815
chr19	50700000	50800000	0.52126
chr19	50800000	50900000	0.50088
chr19	50900000	51000000	0.49192
chr19	51000000	51100000	0.50165
chr19	51100000	51200000	0.49309
chr19	51200000	51300000	0.44899
chr19	51300000	51400000	0.51972
chr19	51400000	51500000	0.48184
chr19	51500000	51600000	0.44668
chr19	51600000	51700000	0.45457
chr19	51700000	51800000	0.46181
chr19	51800000	51900000	0.41094
chr19	51900000	52000000	0.42213
chr19	52000000	52100000	0.41518
chr19	52100000	52200000	0.43531
chr19	52200000	52300000	0.4487
chr19	52300000	52400000	0.43602
chr19	52400000	52500000	0.43601
chr19	52500000	52600000	0.45784
chr19	52600000	52700000	0.4478
chr19	52700000	52800000	0.45481
chr19	52800000	52900000	0.44889
chr19	52900000	53000000	0.45161
chr19	53000000	53100000	0.45836
chr19	53100000	53200000	0.45014
chr19	53200000	53300000	0.4263
chr19	53300000	53400000	0.44197
chr19	53400000	53500000	0.44368
chr19	53500000	53600000	0.45487
chr19	53600000	53700000	0.47608
chr19	53700000	53800000	0.47325
chr19	53800000	53900000	0.5051
chr19	53900000	54000000	0.519
chr19	54000000	54100000	0.47477
chr19	54100000	54200000	0.55538
chr19	54200000	54300000	0.50677
chr19	54300000	54400000	0.48043
chr19	54400000	54500000	0.52351
chr19	54500000	54600000	0.46331
chr19	54600000	54700000	0.45539
chr19	54700000	54800000	0.45762
chr19	54800000	54900000	0.46832
chr19	54900000	55000000	0.49082
chr19	55000000	55100000	0.52714
chr19	55100000	55200000	0.53571
chr19	55200000	55300000	0.541
chr19	55300000	55400000	0.56734
chr19	55400000	55500000	0.56037
chr19	55500000	55600000	0.52668
chr19	55600000	55700000	0.56591
chr19	55700000	55800000	0.43376
chr19	55800000	55900000	0.43082
chr19	55900000	56000000	0.43594
chr19	56000000	56100000	0.47968
chr19	56100000	56200000	0.5283
chr19	56200000	56300000	0.45735
chr19	56300000	56400000	0.42421
chr19	56400000	56500000	0.41434
chr19	56500000	56600000	0.41766
chr19	56600000	56700000	0.4636
chr19	56700000	56800000	0.42101
chr19	56800000	56900000	0.43751
chr19	56900000	57000000	0.4511
chr19	57000000	57100000	0.45686
chr19	57100000	57200000	0.44642
chr19	57200000	57300000	0.4412
chr19	57300000	57400000	0.43611
chr19	57400000	57500000	0.43577
chr19	57500000	57600000	0.44497
chr19	57600000	57700000	0.44059
chr19	57700000	57800000	0.45239
chr19	57800000	57900000	0.46282
chr19	57900000	58000000	0.45945
chr19	58000000	58100000	0.51764
chr19	58100000	58200000	0.46339
chr19	58200000	58300000	0.47936
chr19	58300000	58400000	0.52209
chr19	58400000	58500000	0.51374
chr19	58500000	58600000	0.52468
chr19	58600000	58617616	0.4570640756302521
chr20	0	100000	0.39040101845957986
chr20	100000	200000	0.38506
chr20	200000	300000	0.42979
chr20	300000	400000	0.50045
chr20	400000	500000	0.46231
chr20	500000	600000	0.44346
chr20	600000	700000	0.50773
chr20	700000	800000	0.47669
chr20	800000	900000	0.48624
chr20	900000	1000000	0.49155
chr20	1000000	1100000	0.44923
chr20	1100000	1200000	0.45191
chr20	1200000	1300000	0.43094
chr20	1300000	1400000	0.46387
chr20	1400000	1500000	0.43719
chr20	1500000	1600000	0.42003
chr20	1600000	1700000	0.43581
chr20	1700000	1800000	0.41734
chr20	1800000	1900000	0.49888
chr20	1900000	2000000	0.48324
chr20	2000000	2100000	0.42281
chr20	2100000	2200000	0.47131
chr20	2200000	2300000	0.44086
chr20	2300000	2400000	0.45859
chr20	2400000	2500000	0.42961
chr20	2500000	2600000	0.43481
chr20	2600000	2700000	0.46821
chr20	2700000	2800000	0.47751
chr20	2800000	2900000	0.4809
chr20	2900000	3000000	0.4087
chr20	3000000	3100000	0.49595
chr20	3100000	3200000	0.49094
chr20	3200000	3300000	0.51158
chr20	3300000	3400000	0.41986
chr20	3400000	3500000	0.43191
chr20	3500000	3600000	0.39449
chr20	3600000	3700000	0.48998
chr20	3700000	3800000	0.53339
chr20	3800000	3900000	0.50347
chr20	3900000	4000000	0.41331
chr20	4000000	4100000	0.45615
chr20	4100000	4200000	0.48923
chr20	4200000	4300000	0.46897
chr20	4300000	4400000	0.42079
chr20	4400000	4500000	0.41437
chr20	4500000	4600000	0.39925
chr20	4600000	4700000	0.43328
chr20	4700000	4800000	0.45167
chr20	4800000	4900000	0.47205
chr20	4900000	5000000	0.43631
chr20	5000000	5100000	0.46385
chr20	5100000	5200000	0.44542
chr20	5200000	5300000	0.41508
chr20	5300000	5400000	0.41687
chr20	5400000	5500000	0.44454
chr20	5500000	5600000	0.41536
chr20	5600000	5700000	0.45777
chr20	5700000	5800000	0.44574
chr20	5800000	5900000	0.42424
chr20	5900000	6000000	0.41076
chr20	6000000	6100000	0.43542
chr20	6100000	6200000	0.41398
chr20	6200000	6300000	0.38901
chr20	6300000	6400000	0.38705
chr20	6400000	6500000	0.37663
chr20	6500000	6600000	0.37517
chr20	6600000	6700000	0.3993
chr20	6700000	6800000	0.40599
chr20	6800000	6900000	0.39232
chr20	6900000	7000000	0.37905
chr20	7000000	7100000	0.35982
chr20	7100000	7200000	0.37744
chr20	7200000	7300000	0.36956
chr20	7300000	7400000	0.37113
chr20	7400000	7500000	0.35475
chr20	7500000	7600000	0.36465
chr20	7600000	7700000	0.36418
chr20	7700000	7800000	0.36731
chr20	7800000	7900000	0.38185
chr20	7900000	8000000	0.38425
chr20	8000000	8100000	0.36251
chr20	8100000	8200000	0.38456
chr20	8200000	8300000	0.36907
chr20	8300000	8400000	0.38127
chr20	8400000	8500000	0.37824
chr20	8500000	8600000	0.37957
chr20	8600000	8700000	0.37468
chr20	8700000	8800000	0.38909
chr20	8800000	8900000	0.3865
chr20	8900000	9000000	0.40459
chr20	9000000	9100000	0.39854
chr20	9100000	9200000	0.38989
chr20	9200000	9300000	0.38573
chr20	9300000	9400000	0.40095
chr20	9400000	9500000	0.39536
chr20	9500000	9600000	0.41275
chr20	9600000	9700000	0.40397
chr20	9700000	9800000	0.38056
chr20	9800000	9900000	0.37925
chr20	9900000	10000000	0.37773
chr20	10000000	10100000	0.38252
chr20	10100000	10200000	0.40665
chr20	10200000	10300000	0.4081
chr20	10300000	10400000	0.40167
chr20	10400000	10500000	0.38673
chr20	10500000	10600000	0.4086
chr20	10600000	10700000	0.44436
chr20	10700000	10800000	0.40396
chr20	10800000	10900000	0.39938
chr20	10900000	11000000	0.39342
chr20	11000000	11100000	0.3728
chr20	11100000	11200000	0.3826
chr20	11200000	11300000	0.38787
chr20	11300000	11400000	0.38112
chr20	11400000	11500000	0.37059
chr20	11500000	11600000	0.38028
chr20	11600000	11700000	0.38873
chr20	11700000	11800000	0.38145
chr20	11800000	11900000	0.38932
chr20	11900000	12000000	0.40923
chr20	12000000	12100000	0.41266
chr20	12100000	12200000	0.36831
chr20	12200000	12300000	0.38668
chr20	12300000	12400000	0.3847
chr20	12400000	12500000	0.38564
chr20	12500000	12600000	0.37782
chr20	12600000	12700000	0.38402
chr20	12700000	12800000	0.39164
chr20	12800000	12900000	0.39306
chr20	12900000	13000000	0.38736
chr20	13000000	13100000	0.38818
chr20	13100000	13200000	0.40161
chr20	13200000	13300000	0.43605
chr20	13300000	13400000	0.40512
chr20	13400000	13500000	0.37123
chr20	13500000	13600000	0.36609
chr20	13600000	13700000	0.40787
chr20	13700000	13800000	0.38396
chr20	13800000	13900000	0.41596
chr20	13900000	14000000	0.40241
chr20	14000000	14100000	0.37598
chr20	14100000	14200000	0.36605
chr20	14200000	14300000	0.37383
chr20	14300000	14400000	0.36045
chr20	14400000	14500000	0.36992
chr20	14500000	14600000	0.36016
chr20	14600000	14700000	0.37255
chr20	14700000	14800000	0.37287
chr20	14800000	14900000	0.37802
chr20	14900000	15000000	0.38909
chr20	15000000	15100000	0.39125
chr20	15100000	15200000	0.37864
chr20	15200000	15300000	0.37621
chr20	15300000	15400000	0.36943
chr20	15400000	15500000	0.39854
chr20	15500000	15600000	0.39294
chr20	15600000	15700000	0.40414
chr20	15700000	15800000	0.37522
chr20	15800000	15900000	0.3852
chr20	15900000	16000000	0.38354
chr20	16000000	16100000	0.39313
chr20	16100000	16200000	0.40636
chr20	16200000	16300000	0.43796
chr20	16300000	16400000	0.40423
chr20	16400000	16500000	0.39368
chr20	16500000	16600000	0.41996
chr20	16600000	16700000	0.4239
chr20	16700000	16800000	0.4028
chr20	16800000	16900000	0.38368
chr20	16900000	17000000	0.40721
chr20	17000000	17100000	0.39614
chr20	17100000	17200000	0.39124
chr20	17200000	17300000	0.38881
chr20	17300000	17400000	0.41369
chr20	17400000	17500000	0.43798
chr20	17500000	17600000	0.43297
chr20	17600000	17700000	0.50275
chr20	17700000	17800000	0.4768
chr20	17800000	17900000	0.47863
chr20	17900000	18000000	0.44392
chr20	18000000	18100000	0.47306
chr20	18100000	18200000	0.42269
chr20	18200000	18300000	0.4192
chr20	18300000	18400000	0.40385
chr20	18400000	18500000	0.41021
chr20	18500000	18600000	0.43122
chr20	18600000	18700000	0.42889
chr20	18700000	18800000	0.4322
chr20	18800000	18900000	0.41906
chr20	18900000	19000000	0.42623
chr20	19000000	19100000	0.43666
chr20	19100000	19200000	0.3874
chr20	19200000	19300000	0.43642
chr20	19300000	19400000	0.42338
chr20	19400000	19500000	0.43796
chr20	19500000	19600000	0.44743
chr20	19600000	19700000	0.44374
chr20	19700000	19800000	0.44266
chr20	19800000	19900000	0.42967
chr20	19900000	20000000	0.45647
chr20	20000000	20100000	0.40889
chr20	20100000	20200000	0.39388
chr20	20200000	20300000	0.4231
chr20	20300000	20400000	0.45722
chr20	20400000	20500000	0.41251
chr20	20500000	20600000	0.38786
chr20	20600000	20700000	0.3991
chr20	20700000	20800000	0.4312
chr20	20800000	20900000	0.44453
chr20	20900000	21000000	0.42464
chr20	21000000	21100000	0.41535
chr20	21100000	21200000	0.41986
chr20	21200000	21300000	0.42543
chr20	21300000	21400000	0.38286
chr20	21400000	21500000	0.39349
chr20	21500000	21600000	0.45775
chr20	21600000	21700000	0.42543
chr20	21700000	21800000	0.42243
chr20	21800000	21900000	0.41098
chr20	21900000	22000000	0.38784
chr20	22000000	22100000	0.38779
chr20	22100000	22200000	0.37729
chr20	22200000	22300000	0.40884
chr20	22300000	22400000	0.40241
chr20	22400000	22500000	0.40821
chr20	22500000	22600000	0.45398
chr20	22600000	22700000	0.4239
chr20	22700000	22800000	0.42946
chr20	22800000	22900000	0.42434
chr20	22900000	23000000	0.41389
chr20	23000000	23100000	0.46779
chr20	23100000	23200000	0.47282
chr20	23200000	23300000	0.45195
chr20	23300000	23400000	0.45804
chr20	23400000	23500000	0.43078
chr20	23500000	23600000	0.43406
chr20	23600000	23700000	0.45733
chr20	23700000	23800000	0.44044
chr20	23800000	23900000	0.4404
chr20	23900000	24000000	0.45425
chr20	24000000	24100000	0.43369
chr20	24100000	24200000	0.42769
chr20	24200000	24300000	0.41138
chr20	24300000	24400000	0.42983
chr20	24400000	24500000	0.4617
chr20	24500000	24600000	0.44622
chr20	24600000	24700000	0.48224
chr20	24700000	24800000	0.47345
chr20	24800000	24900000	0.47096
chr20	24900000	25000000	0.47743
chr20	25000000	25100000	0.49254
chr20	25100000	25200000	0.44384
chr20	25200000	25300000	0.51159
chr20	25300000	25400000	0.46757
chr20	25400000	25500000	0.4715
chr20	25500000	25600000	0.46929
chr20	25600000	25700000	0.42127
chr20	25700000	25800000	0.4352
chr20	25800000	25900000	0.4433
chr20	25900000	26000000	0.3834
chr20	26000000	26100000	0.45504
chr20	26100000	26200000	0.36168
chr20	26200000	26300000	0.38147
chr20	26300000	26400000	0.3676239344533642
chr20	26400000	26500000	0.40536847395866055
chr20	26500000	26600000	0.3985616235224336
chr20	26600000	26700000	0.39292878635907724
chr20	26700000	26800000	0.39281
chr20	26800000	26900000	0.39269
chr20	26900000	27000000	0.39267
chr20	27000000	27100000	0.39236
chr20	27100000	27200000	0.39277
chr20	27200000	27300000	0.392022022022022
chr20	27300000	27400000	0.39254
chr20	27400000	27500000	0.39308
chr20	27500000	27600000	0.39227454909819637
chr20	27600000	27700000	0.39282
chr20	27700000	27800000	0.39244
chr20	27800000	27900000	0.3923623623623624
chr20	27900000	28000000	0.39285
chr20	28000000	28100000	0.39222
chr20	28100000	28200000	0.39287287287287287
chr20	28200000	28300000	0.3918118118118118
chr20	28300000	28400000	0.3921921921921922
chr20	28400000	28500000	0.3924141269489098
chr20	28500000	28600000	0.3788248663664296
chr20	28600000	28700000	0.3731079717457114
chr20	28700000	28800000	0.36827625559144495
chr20	28800000	28900000	0.36972841252996896
chr20	28900000	29000000	0.36469
chr20	29000000	29100000	0.37524
chr20	29100000	29200000	0.37583333333333335
chr20	29200000	29300000	0.3734892591849026
chr20	29300000	29400000	0.42704479652565547
chr20	29400000	29500000	0.4063723258989531
chr20	29500000	29600000	0.41463315521059796
chr20	29600000	29700000	0.3684173578169346
chr20	29700000	29800000	0.41663
chr20	29800000	29900000	0.3951751751751752
chr20	29900000	30000000	0.3750300601202405
chr20	30000000	30100000	0.37730923694779117
chr20	30100000	30200000	0.38026182880116816
chr20	30200000	30300000	0.39159
chr20	30300000	30400000	0.41352
chr20	30400000	30500000	0.4170250973917829
chr20	30500000	30600000	0.42426
chr20	30600000	30700000	0.42226
chr20	30700000	30800000	0.39293676693915797
chr20	30800000	30900000	0.42708451567501304
chr20	30900000	31000000	0.40201
chr20	31000000	31100000	0.39554
chr20	31100000	31200000	0.39122836568829744
chr20	31200000	31300000	0.39524
chr20	31300000	31400000	0.40189
chr20	31400000	31500000	0.45444
chr20	31500000	31600000	0.49758
chr20	31600000	31700000	0.48977
chr20	31700000	31800000	0.43845
chr20	31800000	31900000	0.49743
chr20	31900000	32000000	0.49158
chr20	32000000	32100000	0.48113
chr20	32100000	32200000	0.47813
chr20	32200000	32300000	0.46468
chr20	32300000	32400000	0.43465
chr20	32400000	32500000	0.49996
chr20	32500000	32600000	0.53426
chr20	32600000	32700000	0.51749
chr20	32700000	32800000	0.48593
chr20	32800000	32900000	0.47336
chr20	32900000	33000000	0.47223
chr20	33000000	33100000	0.51669
chr20	33100000	33200000	0.47044
chr20	33200000	33300000	0.47052
chr20	33300000	33400000	0.47863
chr20	33400000	33500000	0.49461
chr20	33500000	33600000	0.41762
chr20	33600000	33700000	0.49266
chr20	33700000	33800000	0.49382
chr20	33800000	33900000	0.4796
chr20	33900000	34000000	0.45856
chr20	34000000	34100000	0.44882
chr20	34100000	34200000	0.43777
chr20	34200000	34300000	0.46097
chr20	34300000	34400000	0.45666
chr20	34400000	34500000	0.39977
chr20	34500000	34600000	0.46811
chr20	34600000	34700000	0.44032
chr20	34700000	34800000	0.43509
chr20	34800000	34900000	0.44809
chr20	34900000	35000000	0.49358
chr20	35000000	35100000	0.43481
chr20	35100000	35200000	0.44637
chr20	35200000	35300000	0.48767
chr20	35300000	35400000	0.4297
chr20	35400000	35500000	0.46487
chr20	35500000	35600000	0.49082
chr20	35600000	35700000	0.46972
chr20	35700000	35800000	0.43435
chr20	35800000	35900000	0.43106
chr20	35900000	36000000	0.45092
chr20	36000000	36100000	0.46936
chr20	36100000	36200000	0.49719
chr20	36200000	36300000	0.47733
chr20	36300000	36400000	0.5193774334684703
chr20	36400000	36500000	0.515
chr20	36500000	36600000	0.49616
chr20	36600000	36700000	0.47101
chr20	36700000	36800000	0.46616
chr20	36800000	36900000	0.51087
chr20	36900000	37000000	0.45123
chr20	37000000	37100000	0.43218
chr20	37100000	37200000	0.45449
chr20	37200000	37300000	0.46
chr20	37300000	37400000	0.51717
chr20	37400000	37500000	0.50333
chr20	37500000	37600000	0.47123
chr20	37600000	37700000	0.46301
chr20	37700000	37800000	0.40308
chr20	37800000	37900000	0.46681
chr20	37900000	38000000	0.49173
chr20	38000000	38100000	0.41766
chr20	38100000	38200000	0.48578
chr20	38200000	38300000	0.4848
chr20	38300000	38400000	0.47001
chr20	38400000	38500000	0.46018
chr20	38500000	38600000	0.40927
chr20	38600000	38700000	0.47975
chr20	38700000	38800000	0.47401
chr20	38800000	38900000	0.47275
chr20	38900000	39000000	0.44396
chr20	39000000	39100000	0.46023
chr20	39100000	39200000	0.4512
chr20	39200000	39300000	0.44278
chr20	39300000	39400000	0.40178
chr20	39400000	39500000	0.39668
chr20	39500000	39600000	0.40117
chr20	39600000	39700000	0.40566
chr20	39700000	39800000	0.38814
chr20	39800000	39900000	0.40587
chr20	39900000	40000000	0.38777
chr20	40000000	40100000	0.37899
chr20	40100000	40200000	0.39245
chr20	40200000	40300000	0.39862
chr20	40300000	40400000	0.39893
chr20	40400000	40500000	0.42224
chr20	40500000	40600000	0.43615
chr20	40600000	40700000	0.4633
chr20	40700000	40800000	0.44039
chr20	40800000	40900000	0.46957
chr20	40900000	41000000	0.44409
chr20	41000000	41100000	0.41976
chr20	41100000	41200000	0.46665
chr20	41200000	41300000	0.40572
chr20	41300000	41400000	0.49891
chr20	41400000	41500000	0.42063
chr20	41500000	41600000	0.40217
chr20	41600000	41700000	0.42765
chr20	41700000	41800000	0.43172
chr20	41800000	41900000	0.4155
chr20	41900000	42000000	0.42003
chr20	42000000	42100000	0.43929
chr20	42100000	42200000	0.43585
chr20	42200000	42300000	0.41979
chr20	42300000	42400000	0.41848
chr20	42400000	42500000	0.40229
chr20	42500000	42600000	0.39813
chr20	42600000	42700000	0.42097
chr20	42700000	42800000	0.43653
chr20	42800000	42900000	0.42155
chr20	42900000	43000000	0.43095
chr20	43000000	43100000	0.42795
chr20	43100000	43200000	0.44157
chr20	43200000	43300000	0.44713
chr20	43300000	43400000	0.45706
chr20	43400000	43500000	0.44263
chr20	43500000	43600000	0.48403
chr20	43600000	43700000	0.46598
chr20	43700000	43800000	0.47392
chr20	43800000	43900000	0.42911
chr20	43900000	44000000	0.47713
chr20	44000000	44100000	0.47239
chr20	44100000	44200000	0.47013
chr20	44200000	44300000	0.46903
chr20	44300000	44400000	0.46881
chr20	44400000	44500000	0.47616
chr20	44500000	44600000	0.43017
chr20	44600000	44700000	0.49377
chr20	44700000	44800000	0.49701
chr20	44800000	44900000	0.43603
chr20	44900000	45000000	0.437
chr20	45000000	45100000	0.4
chr20	45100000	45200000	0.42026
chr20	45200000	45300000	0.41521
chr20	45300000	45400000	0.47849
chr20	45400000	45500000	0.45938
chr20	45500000	45600000	0.41678
chr20	45600000	45700000	0.4041
chr20	45700000	45800000	0.42933
chr20	45800000	45900000	0.49732
chr20	45900000	46000000	0.50706
chr20	46000000	46100000	0.48674
chr20	46100000	46200000	0.49776
chr20	46200000	46300000	0.50511
chr20	46300000	46400000	0.50478
chr20	46400000	46500000	0.41591
chr20	46500000	46600000	0.44361
chr20	46600000	46700000	0.44956
chr20	46700000	46800000	0.47159
chr20	46800000	46900000	0.42201
chr20	46900000	47000000	0.44967
chr20	47000000	47100000	0.44805
chr20	47100000	47200000	0.46651
chr20	47200000	47300000	0.4602
chr20	47300000	47400000	0.47978
chr20	47400000	47500000	0.46023
chr20	47500000	47600000	0.41975
chr20	47600000	47700000	0.44922
chr20	47700000	47800000	0.49806
chr20	47800000	47900000	0.49631
chr20	47900000	48000000	0.47438
chr20	48000000	48100000	0.45078
chr20	48100000	48200000	0.47926
chr20	48200000	48300000	0.47552
chr20	48300000	48400000	0.47078
